Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Std [m/s],50m Avg [m/s],50m Std [m/s],20m Avg [m/s],20m Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11/2/2017 7:00,8.102,0.383,8.161,0.383,8.938,0.177,7.045,0.57,3.581,0.543,1009.7,59.1,46.4,28.1,21.6,49.4
11/2/2017 7:10,8.225,0.422,8.3,0.446,8.828,0.204,6.328,0.71,2.678,0.624,1009.9,59.1,46.4,26.7,21.5,49.7
11/2/2017 7:20,8.053,0.177,8.121,0.145,8.764,0.289,6.423,0.68,2.959,0.503,1010,57.7,46.4,25.3,21.6,50.7
11/2/2017 7:30,8.029,0.177,8.104,0.177,8.225,0.307,6.333,0.632,2.794,0.616,1010.1,57.7,46.4,26.7,21.6,52.7
11/2/2017 7:40,8.294,0.205,8.371,0.205,8.13,0.271,6.065,0.64,2.998,0.503,1010.3,60.5,46.4,26.7,21.9,52.9
11/2/2017 7:50,8.154,0.177,8.222,0.177,7.752,0.307,5.984,0.552,2.964,0.523,1010.5,60.5,43.6,25.3,22.2,52.5
11/2/2017 8:00,8.169,0.29,8.249,0.289,7.897,0.409,5.601,0.78,2.674,0.657,1010.6,56.3,40.8,23.9,22.4,53
11/2/2017 8:10,8.527,0.34,8.622,0.339,7.811,0.587,5.407,0.8,2.752,0.553,1010.8,54.8,39.4,25.3,22.6,52.4
11/2/2017 8:20,8.566,0.205,8.653,0.205,7.951,0.422,5.832,0.64,2.902,0.641,1010.8,57.7,42.2,25.3,23,52
11/2/2017 8:30,8.62,0.251,8.678,0.251,8.274,0.323,6.313,0.664,3.433,0.84,1010.9,61.9,46.4,26.7,23.3,50.3
11/2/2017 8:40,8.819,0.307,8.904,0.307,8.443,0.409,6.497,0.606,4.488,0.616,1011,57.7,43.6,23.9,24.2,44.1
11/2/2017 8:50,8.881,0.435,8.97,0.434,8.321,0.638,6.45,0.82,4.542,0.492,1011.2,59.1,42.2,26.7,24.3,44.2
11/2/2017 9:00,8.9,0.324,9.011,0.324,7.76,0.49,6.229,0.542,4.813,0.624,1011.3,54.8,39.4,26.7,24.4,45.4
11/2/2017 9:10,8.593,0.512,8.702,0.501,7.573,0.578,5.677,0.64,4.277,0.543,1011.4,56.3,40.8,29.5,24.7,47.1
11/2/2017 9:20,7.388,0.794,7.496,0.792,6.593,0.751,5.11,0.813,3.586,0.657,1011.6,53.4,42.2,32.3,25.1,48.3
11/2/2017 9:30,6.445,0.933,6.545,0.926,5.971,0.885,4.825,0.672,3.677,0.657,1011.7,50.6,43.6,36.6,25.8,47.5
11/2/2017 9:40,5.939,0.702,5.966,0.723,5.405,0.622,4.636,0.774,4.033,0.688,1011.7,52,42.2,36.6,26.5,45.9
11/2/2017 9:50,5.593,0.887,5.645,0.904,5.18,0.885,4.523,1.099,3.879,0.889,1011.8,54.8,47.8,42.2,27.3,44.7
11/2/2017 10:00,5.76,0.863,5.829,0.856,5.17,0.837,4.673,0.832,4.181,0.827,1011.8,59.1,50.6,43.6,27.6,42.8
11/2/2017 10:10,5.136,0.893,5.206,0.898,4.937,0.959,4.481,0.983,4.151,0.711,1011.8,54.8,47.8,45,28.1,41.7
11/2/2017 10:20,5.279,0.967,5.302,1.028,5.055,0.948,4.768,0.881,4.454,0.782,1011.7,59.1,52,47.8,28.6,41.1
11/2/2017 10:30,5.473,0.863,5.505,0.856,5.189,0.837,5.102,0.875,4.803,0.775,1011.6,66.1,59.1,54.8,28.8,40.6
11/2/2017 10:40,5.269,0.869,5.241,0.892,5.067,0.914,4.773,0.939,4.68,0.918,1011.6,67.5,60.5,57.7,29,42.1
11/2/2017 10:50,4.743,0.922,4.809,0.856,4.54,0.812,4.373,0.774,4.144,0.852,1011.5,70.3,63.3,61.9,29.2,42.6
11/2/2017 11:00,5.234,0.664,5.231,0.639,5.02,0.723,4.896,0.725,4.643,0.688,1011.4,73.1,68.9,67.5,29.3,42.8
11/2/2017 11:10,5.642,0.664,5.706,0.686,5.596,0.678,5.667,0.632,5.241,0.941,1011.3,74.5,71.7,73.1,29.3,44.4
11/2/2017 11:20,5.91,1.025,5.937,1.018,5.743,1.027,5.451,0.911,5.056,0.871,1011.2,74.5,70.3,70.3,29.4,44.7
11/2/2017 11:30,6.131,0.905,6.133,0.909,6,0.772,5.93,0.774,5.802,0.968,1011,75.9,71.7,70.3,29.4,43.3
11/2/2017 11:40,6.288,0.78,6.295,0.752,6.015,0.824,5.812,0.905,5.551,0.963,1010.9,75.9,71.7,70.3,29.7,41.7
11/2/2017 11:50,6.366,0.717,6.356,0.716,6.363,0.663,6.333,0.702,6.033,0.821,1010.7,78.8,71.7,67.5,29.6,42.8
11/2/2017 12:00,5.988,0.774,5.949,0.799,5.895,0.843,5.859,0.881,5.634,0.912,1010.6,77.3,70.3,67.5,29.6,43.2
11/2/2017 12:10,5.637,0.746,5.635,0.716,5.645,0.655,5.697,0.725,5.504,0.795,1010.4,81.6,73.1,70.3,29.7,42.5
11/2/2017 12:20,6.052,0.632,6.025,0.647,5.866,0.63,5.773,0.664,5.534,0.918,1010.2,88.6,83,81.6,29.8,41.9
11/2/2017 12:30,5.865,0.597,5.866,0.579,5.736,0.587,5.699,0.57,5.384,0.788,1009.9,88.6,83,81.6,30.1,39.9
11/2/2017 12:40,5.851,0.71,5.858,0.679,5.829,0.693,5.839,0.732,5.418,0.761,1009.7,88.6,83,81.6,30.1,40.8
11/2/2017 12:50,5.63,0.746,5.628,0.709,5.425,0.622,4.989,0.899,4.653,0.995,1009.5,92.8,88.6,87.2,30.2,42.7
11/2/2017 13:00,5.912,0.656,5.819,0.655,5.589,0.63,5.449,0.656,5.029,0.995,1009.3,97,90,87.2,30.2,43.3
11/2/2017 13:10,6.44,0.561,6.395,0.56,6.143,0.613,5.768,0.664,5.28,0.852,1009.2,94.2,90,88.6,29.7,45.5
11/2/2017 13:20,6.273,0.695,6.243,0.679,5.802,0.737,5.719,0.739,5.627,0.782,1009.1,98.4,91.4,91.4,29.8,45.5
11/2/2017 13:30,6.509,0.542,6.466,0.501,6.199,0.501,5.682,0.78,5.086,0.852,1008.9,95.6,90,91.4,29.9,47
11/2/2017 13:40,6.506,0.522,6.425,0.551,6.177,0.501,5.915,0.68,5.042,0.877,1008.8,98.4,92.8,90,29.8,47.2
11/2/2017 13:50,6.14,0.422,6.131,0.446,5.804,0.501,5.512,0.615,5.167,0.704,1008.5,92.8,85.8,84.4,29.8,46.4
11/2/2017 14:00,5.637,0.687,5.606,0.686,5.292,0.587,5.105,0.589,4.865,0.673,1008.4,99.8,94.2,91.4,29.8,47.1
11/2/2017 14:10,6.391,0.702,6.359,0.655,5.888,0.686,5.562,0.664,4.911,0.747,1008.3,101.3,94.2,94.2,30.1,45.8
11/2/2017 14:20,5.868,0.606,5.812,0.614,5.229,0.638,5.007,0.71,4.658,0.801,1008.2,98.4,91.4,90,30.2,43.6
11/2/2017 14:30,5.802,0.561,5.729,0.57,5.378,0.613,5.117,0.532,5.184,0.513,1008,98.4,91.4,87.2,30.2,41.4
11/2/2017 14:40,5.981,0.58,5.952,0.56,5.52,0.67,4.987,0.826,4.427,1.031,1008,101.3,95.6,94.2,30.5,39.9
11/2/2017 14:50,5.895,0.542,5.827,0.541,5.628,0.49,5.395,0.532,5.096,0.633,1008,101.3,95.6,95.6,30.5,39.8
11/2/2017 15:00,5.674,0.58,5.628,0.551,5.425,0.541,5.152,0.656,4.653,0.788,1007.9,99.8,95.6,97,30.5,38.2
11/2/2017 15:10,5.581,0.522,5.577,0.48,5.265,0.569,4.776,0.632,4.164,0.788,1007.8,98.4,91.4,92.8,30.8,37.7
11/2/2017 15:20,5.271,0.597,5.238,0.588,5.011,0.551,4.673,0.725,4.124,0.852,1007.7,101.3,95.6,95.6,30.8,38.5
11/2/2017 15:30,4.859,0.552,4.787,0.56,4.543,0.541,4.56,0.502,4.333,0.624,1007.7,106.9,99.8,92.8,30.7,40
11/2/2017 15:40,4.255,0.58,4.213,0.57,3.925,0.541,3.619,0.447,3.47,0.624,1007.7,101.3,95.6,92.8,30.5,41.6
11/2/2017 15:50,4.36,0.739,4.356,0.731,3.901,0.56,3.565,0.522,3.069,0.711,1007.7,101.3,94.2,91.4,30.7,42.2
11/2/2017 16:00,4.719,0.58,4.662,0.588,4.045,0.521,3.636,0.447,3.488,0.423,1007.7,98.4,92.8,91.4,30.7,39.2
11/2/2017 16:10,4.689,0.542,4.696,0.532,4.185,0.541,3.664,0.552,3.207,0.562,1007.6,97,92.8,90,30.7,38.6
11/2/2017 16:20,5.031,0.435,5.03,0.422,4.594,0.446,4.078,0.512,3.569,0.657,1007.6,91.4,87.2,88.6,30.9,34.1
11/2/2017 16:30,4.733,0.34,4.716,0.324,4.16,0.446,3.72,0.491,3.094,0.533,1007.6,91.4,88.6,91.4,31,35.2
11/2/2017 16:40,5.119,0.422,5.101,0.422,4.599,0.521,3.939,0.597,2.942,0.589,1007.6,91.4,88.6,90,30.9,37
11/2/2017 16:50,5.495,0.34,5.481,0.339,5.072,0.323,4.356,0.435,3.483,0.492,1007.6,88.6,84.4,85.8,30.7,36.4
11/2/2017 17:00,5.411,0.369,5.395,0.354,4.746,0.501,3.72,0.481,2.937,0.435,1007.7,85.8,80.2,80.2,30.5,41
11/2/2017 17:10,5.502,0.29,5.508,0.289,5.109,0.339,4.447,0.552,3.465,0.607,1007.7,81.6,75.9,73.1,30.5,36.9
11/2/2017 17:20,6.04,0.271,6.05,0.271,5.562,0.323,4.543,0.397,3.534,0.435,1007.7,80.2,74.5,73.1,30.5,34.5
11/2/2017 17:30,6.15,0.251,6.15,0.251,5.648,0.25,4.444,0.422,2.804,0.503,1007.8,80.2,74.5,71.7,30.4,35.5
11/2/2017 17:40,5.811,0.229,5.824,0.229,5.479,0.229,4.636,0.29,3.146,0.397,1007.9,78.8,73.1,71.7,30.2,37
11/2/2017 17:50,5.686,0.177,5.697,0.145,5.459,0.145,4.923,0.229,3.251,0.29,1007.9,75.9,71.7,70.3,29.9,37.1
11/2/2017 18:00,5.649,0.397,5.645,0.409,5.145,0.383,4.435,0.422,3.424,0.447,1007.9,71.7,67.5,64.7,29.8,36.6
11/2/2017 18:10,6.253,0.251,6.295,0.251,5.572,0.369,4.15,0.502,2.674,0.41,1008,68.9,63.3,59.1,29.4,36.6
11/2/2017 18:20,6.214,0.251,6.246,0.271,5.763,0.323,4.592,0.397,3.31,0.397,1008,67.5,60.5,57.7,29.2,36.3
11/2/2017 18:30,6.17,0.177,6.221,0.177,5.836,0.204,4.697,0.369,3.306,0.272,1008.1,64.7,59.1,54.8,29.3,36.6
11/2/2017 18:40,5.885,0.145,5.93,0.145,5.537,0.177,4.631,0.355,3.394,0.251,1008.2,61.9,59.1,57.7,29.3,36.3
11/2/2017 18:50,5.615,0.102,5.667,0.102,5.39,0.145,4.373,0.229,3.133,0.272,1008.3,54.8,49.2,52,29.3,36.4
11/2/2017 19:00,5.129,0.64,5.17,0.639,4.697,0.655,3.703,0.57,2.297,0.37,1008.5,61.9,56.3,59.1,28.8,39.3
11/2/2017 19:10,4.471,0.481,4.493,0.48,4.131,0.409,3.541,0.229,2.595,0.355,1008.6,68.9,68.9,71.7,28.5,40
11/2/2017 19:20,4.323,0.145,4.351,0.145,3.727,0.177,3.251,0.271,2.312,0.178,1008.8,70.3,71.7,74.5,28.3,41.1
11/2/2017 19:30,4.186,0.229,4.201,0.251,3.732,0.102,3.551,0.177,2.187,0.205,1009,73.1,71.7,73.1,28.1,42.2
11/2/2017 19:40,4.729,0.47,4.75,0.469,4.075,0.434,3.391,0.145,2.31,0.178,1009.1,64.7,61.9,64.7,28,44.4
11/2/2017 19:50,4.338,0.271,4.37,0.289,3.834,0.229,3.3,0.145,2.282,0.205,1009.2,64.7,61.9,60.5,27.5,44.6
11/2/2017 20:00,4.925,0.41,4.978,0.396,4.03,0.229,3.386,0.177,2.929,0.205,1009.2,60.5,53.4,49.2,27.5,44.6
11/2/2017 20:10,5.819,0.205,5.856,0.229,5.123,0.383,3.477,0.29,3.01,0.145,1009.3,61.9,52,46.4,27.3,43.3
11/2/2017 20:20,5.696,0.145,5.746,0.145,5.354,0.177,4.179,0.229,3.082,0,1009.4,60.5,54.8,47.8,27.3,41.3
11/2/2017 20:30,5.632,0.102,5.677,0.145,5.65,0.145,4.557,0.324,3.047,0,1009.5,60.5,52,46.4,27,40.3
11/2/2017 20:40,5.775,0.177,5.829,0.205,5.564,0.25,4.884,0.145,3.02,0.145,1009.5,56.3,49.2,43.6,27,40.9
11/2/2017 20:50,5.811,0,5.868,0,5.731,0.177,5.235,0.177,3.124,0.145,1009.5,56.3,49.2,42.2,26.6,41
11/2/2017 21:00,5.824,0.102,5.883,0.102,5.611,0.145,5.029,0.177,2.715,0.145,1009.6,59.1,49.2,42.2,26.3,40.3
11/2/2017 21:10,5.873,0.177,5.92,0.177,5.675,0.177,5.267,0.177,2.681,0.272,1009.6,60.5,50.6,40.8,26.3,39.1
11/2/2017 21:20,6.042,0.102,6.084,0.145,5.9,0.177,5.449,0.145,2.72,0.272,1009.6,61.9,52,40.8,26.2,37.7
11/2/2017 21:30,5.794,0.177,5.851,0.145,5.807,0.177,5.299,0.177,2.568,0.251,1009.5,56.3,49.2,38,25.9,38.1
11/2/2017 21:40,5.527,0.177,5.586,0.205,5.483,0.204,5.152,0.205,2.344,0.229,1009.5,54.8,46.4,36.6,25.4,38.9
11/2/2017 21:50,5.571,0.205,5.635,0.205,5.513,0.323,5.171,0.324,2.617,0.308,1009.5,52,45,32.3,25.3,38.3
11/2/2017 22:00,5.549,0.177,5.613,0.177,5.574,0.289,4.926,0.29,2.848,0.178,1009.5,49.2,42.2,29.5,25.2,38.6
11/2/2017 22:10,5.524,0.29,5.589,0.271,5.525,0.307,4.673,0.229,2.632,0.229,1009.6,49.2,42.2,28.1,25.1,38.8
11/2/2017 22:20,5.797,0.102,5.858,0.102,5.873,0.145,4.388,0.29,2.415,0.37,1009.5,50.6,40.8,19.7,25.1,39.7
11/2/2017 22:30,5.973,0.177,6.05,0.177,6.03,0.204,4.717,0.41,2.373,0.492,1009.5,47.8,39.4,19.7,23.8,44.9
11/2/2017 22:40,5.868,0.145,5.952,0.145,5.932,0.229,5.274,0.29,2.563,0.513,1009.5,45,38,25.3,23.2,47.1
11/2/2017 22:50,6.094,0.229,6.165,0.251,6.035,0.229,5.269,0.29,2.853,0.562,1009.4,47.8,39.4,26.7,22.7,48
11/2/2017 23:00,6.271,0.458,6.334,0.446,6.094,0.323,4.412,0.29,2.337,0.533,1009.3,53.4,42.2,22.5,23.1,45.9
11/2/2017 23:10,6.317,0.251,6.383,0.251,6.086,0.145,4.877,0.271,2.16,0.447,1009.3,56.3,47.8,25.3,23.1,46.6
11/2/2017 23:20,6.499,0.29,6.565,0.271,6.309,0.25,4.953,0.229,2.442,0.41,1009.2,54.8,45,28.1,22.7,47.2
11/2/2017 23:30,6.344,0.205,6.415,0.205,6.265,0.145,4.616,0.271,2.536,0.325,1009.1,53.4,42.2,26.7,23,45.7
11/2/2017 23:40,6.924,0.29,7.008,0.289,6.794,0.271,5.621,0.307,2.762,0.205,1009,49.2,42.2,30.9,23.3,44.1
11/2/2017 23:50,7.103,0.102,7.192,0.177,7.186,0.177,5.444,0.177,2.816,0.251,1008.9,47.8,39.4,29.5,23.5,44.1
11/3/2017 0:00,7.218,0.145,7.312,0.145,7.135,0.177,5.864,0.229,3.101,0.145,1008.8,45,38,25.3,23.2,44.8
11/3/2017 0:10,7.253,0.145,7.359,0.145,7.341,0.145,5.785,0.324,3.028,0.229,1008.8,43.6,36.6,22.5,23.3,43.8
11/3/2017 0:20,7.299,0.177,7.415,0.177,7.519,0.177,6.136,0.355,2.956,0.229,1008.7,40.8,35.2,22.5,23.3,44.3
11/3/2017 0:30,7.329,0.145,7.442,0.145,7.568,0.204,6.117,0.422,3.035,0.29,1008.6,39.4,32.3,19.7,22.9,46.1
11/3/2017 0:40,7.383,0.145,7.506,0.145,7.61,0.177,6.07,0.47,3.185,0.229,1008.5,36.6,30.9,19.7,22.6,46.3
11/3/2017 0:50,7.425,0.177,7.543,0.177,7.473,0.177,5.414,0.435,3.146,0.229,1008.5,38,30.9,19.7,23,45.2
11/3/2017 1:00,7.852,0.205,7.979,0.205,7.804,0.177,5.25,0.447,2.956,0.29,1008.4,39.4,32.3,21.1,23.2,44.6
11/3/2017 1:10,8.016,0.205,8.141,0.205,7.838,0.229,5.485,0.435,2.868,0.384,1008.4,40.8,32.3,18.3,23.1,45
11/3/2017 1:20,8.321,0.205,8.46,0.205,8.122,0.289,5.849,0.422,2.986,0.533,1008.3,40.8,30.9,16.9,22.7,45.7
11/3/2017 1:30,8.183,0.34,8.31,0.324,7.706,0.737,5.407,0.561,2.437,0.553,1008.3,40.8,29.5,16.9,22.5,46.5
11/3/2017 1:40,8.132,0.177,8.244,0.177,8.164,0.396,5.689,0.522,2.767,0.589,1008.3,43.6,33.8,18.3,22.4,46.8
11/3/2017 1:50,7.889,0.324,7.999,0.307,8.019,0.289,5.689,0.447,2.986,0.571,1008.2,45,33.8,18.3,22.1,47.6
11/3/2017 2:00,7.842,0.229,7.957,0.229,7.76,0.396,5.539,0.522,3.251,0.503,1008.2,46.4,32.3,16.9,22.1,47.1
11/3/2017 2:10,7.631,0.145,7.741,0.177,7.404,0.469,5.424,0.422,2.575,0.607,1008,43.6,29.5,15.5,22.2,46.6
11/3/2017 2:20,7.638,0.307,7.756,0.324,7.233,0.501,5.463,0.397,2.314,0.34,1008,40.8,28.1,15.5,22,47.4
11/3/2017 2:30,7.896,0.251,8.014,0.271,7.583,0.48,5.635,0.355,3.092,0.533,1007.9,40.8,28.1,15.5,21.8,48
11/3/2017 2:40,7.889,0.229,8.006,0.229,7.718,0.396,5.638,0.383,3.569,0.503,1007.9,42.2,28.1,14.1,22,46
11/3/2017 2:50,7.619,0.324,7.741,0.324,7.265,0.49,5.829,0.369,3.062,0.513,1007.8,39.4,25.3,11.3,22.6,44.3
11/3/2017 3:00,7.96,0.307,8.082,0.324,7.284,0.605,5.554,0.458,3.143,0.533,1007.8,43.6,28.1,12.7,22.7,43.6
11/3/2017 3:10,8.039,0.383,8.163,0.396,7.622,0.457,5.753,0.542,2.681,0.562,1007.8,42.2,28.1,12.7,23,42.7
11/3/2017 3:20,7.685,0.383,7.812,0.383,7.147,0.56,5.756,0.397,2.816,0.616,1007.7,40.8,26.7,12.7,22.9,43.5
11/3/2017 3:30,7.714,0.34,7.857,0.369,7.181,0.596,5.859,0.422,2.848,0.571,1007.8,39.4,25.3,9.8,22.7,43.7
11/3/2017 3:40,7.783,0.271,7.915,0.271,7.27,0.457,5.864,0.41,3.488,0.523,1007.8,43.6,28.1,12.7,22.7,43.2
11/3/2017 3:50,7.503,0.229,7.624,0.229,7.086,0.48,5.409,0.41,3.485,0.423,1007.8,42.2,26.7,14.1,23.1,42.1
11/3/2017 4:00,7.579,0.458,7.714,0.469,7.091,0.613,5.657,0.458,3.205,0.589,1007.8,40.8,26.7,12.7,23.3,41.5
11/3/2017 4:10,7.155,0.29,7.271,0.289,6.931,0.511,5.797,0.435,3.35,0.657,1007.8,42.2,26.7,11.3,23,42.8
11/3/2017 4:20,7.034,0.229,7.143,0.229,6.9,0.434,5.328,0.324,2.907,0.58,1007.7,42.2,28.1,14.1,22.9,42.7
11/3/2017 4:30,6.843,0.251,6.935,0.271,6.738,0.446,5.493,0.307,2.528,0.503,1007.7,43.6,28.1,11.3,22.9,42.8
11/3/2017 4:40,7.245,0.355,7.349,0.369,7.022,0.531,5.463,0.34,3.06,0.598,1007.7,40.8,25.3,12.7,22.7,42.8
11/3/2017 4:50,7.169,0.307,7.285,0.289,6.875,0.422,5.679,0.41,2.907,0.589,1007.7,40.8,23.9,9.8,22.9,42
11/3/2017 5:00,6.983,0.34,7.094,0.354,6.811,0.457,5.677,0.422,2.585,0.533,1007.7,39.4,23.9,9.8,22.9,42.5
11/3/2017 5:10,7.049,0.435,7.16,0.446,6.853,0.434,5.493,0.47,2.6,0.633,1007.7,39.4,23.9,9.8,22.7,43.1
11/3/2017 5:20,7.285,0.355,7.406,0.354,7.108,0.409,5.873,0.57,2.755,0.562,1007.8,38,22.5,8.4,22.5,43.5
11/3/2017 5:30,6.182,1.394,6.258,1.429,5.807,1.305,4.378,1.292,3.111,1.183,1007.9,47.8,38,38,22.2,46.8
11/3/2017 5:40,7.297,0.491,7.41,0.512,7.054,0.792,4.847,0.967,3.207,0.37,1007.9,30.9,16.9,9.8,22.2,45.9
11/3/2017 5:50,7.643,0.355,7.781,0.383,6.983,0.578,4.506,0.807,2.536,0.308,1008,30.9,18.3,8.4,22.2,44.6
11/3/2017 6:00,6.713,1.159,6.822,1.18,6.302,1.658,4.732,1.336,3.003,0.681,1008.1,32.3,23.9,32.3,22,45.7
11/3/2017 6:10,7.55,0.422,7.697,0.446,7.385,0.63,4.926,0.869,3.001,0.423,1008.2,32.3,18.3,12.7,21.8,45.9
11/3/2017 6:20,7.754,0.205,7.888,0.205,7.772,0.63,5.365,0.648,3.62,0.34,1008.4,33.8,19.7,15.5,21.6,46.3
11/3/2017 6:30,7.297,0.648,7.401,0.671,6.699,1.364,4.673,0.845,3.183,0.607,1008.5,28.1,16.9,19.7,21.4,47
11/3/2017 6:40,7.658,0.41,7.812,0.434,6.65,0.772,4.349,0.502,2.145,0.481,1008.6,26.7,14.1,21.1,21.3,47
11/3/2017 6:50,7.349,0.606,7.499,0.614,6.598,1.129,4.81,0.68,3.534,0.29,1008.8,28.1,15.5,18.3,21.4,46.4
11/3/2017 7:00,7.53,0.271,7.66,0.251,7.282,0.501,4.601,0.422,3.468,0.272,1008.9,32.3,14.1,5.6,21.5,46
11/3/2017 7:10,7.189,0.355,7.312,0.369,6.914,0.49,4.012,0.615,3.138,0.41,1009.1,32.3,15.5,2.8,21.5,45.9
11/3/2017 7:20,7.071,0.422,7.224,0.458,6.214,0.613,4.68,0.491,2.563,0.37,1009.2,28.1,14.1,2.8,21.5,45.8
11/3/2017 7:30,7.756,0.458,7.903,0.48,7.017,0.647,4.172,0.57,2.919,0.447,1009.3,28.1,12.7,8.4,21.6,45.7
11/3/2017 7:40,7.805,0.383,7.957,0.396,6.831,0.67,3.708,0.717,2.946,0.229,1009.4,29.5,14.1,4.2,21.5,46.3
11/3/2017 7:50,7.842,0.29,7.996,0.289,7.5,0.501,4.904,0.542,3.347,0.251,1009.7,32.3,19.7,16.9,21.6,46.5
11/3/2017 8:00,8.726,0.597,8.889,0.597,7.907,0.686,5.795,0.532,3.576,0.47,1009.8,25.3,12.7,14.1,21.8,47.1
11/3/2017 8:10,8.942,0.458,9.112,0.446,7.564,0.63,4.943,0.522,3.119,0.459,1010,25.3,14.1,14.1,21.5,49.4
11/3/2017 8:20,8.665,0.34,8.832,0.339,8.105,0.772,5.4,0.589,3.409,0.34,1010,26.7,12.7,8.4,21.8,48.8
11/3/2017 8:30,8.498,0.271,8.671,0.251,8.281,0.531,5.574,0.632,3.158,0.34,1010.2,30.9,15.5,11.3,22.2,49.4
11/3/2017 8:40,8.512,0.307,8.678,0.307,7.787,0.663,4.945,0.615,2.873,0.47,1010.3,28.1,14.1,11.3,23,48.1
11/3/2017 8:50,8.446,0.481,8.644,0.512,7.176,0.785,4.191,0.725,2.064,0.447,1010.4,25.3,14.1,11.3,24,46.5
11/3/2017 9:00,8.149,0.632,8.332,0.655,6.941,0.926,4.309,0.993,2.223,0.503,1010.5,23.9,14.1,12.7,24.9,44.2
11/3/2017 9:10,7.737,0.928,7.928,0.904,6.615,1.115,4.287,0.76,2.779,0.589,1010.6,23.9,15.5,9.8,25.8,42.6
11/3/2017 9:20,7.26,0.672,7.383,0.701,5.875,0.868,3.725,0.899,2.305,0.607,1010.7,25.3,18.3,16.9,26.3,42
11/3/2017 9:30,6.786,0.561,6.92,0.579,6.03,0.723,4.491,0.869,3.296,0.726,1010.7,23.9,15.5,14.1,27.3,37.6
11/3/2017 9:40,6.057,0.623,6.189,0.639,5.403,0.708,4.349,0.71,3.303,0.589,1010.7,22.5,15.5,15.5,27.6,37
11/3/2017 9:50,5.794,0.76,5.91,0.766,5.145,0.792,4.123,0.648,3.812,0.607,1010.8,23.9,18.3,18.3,28,35.8
11/3/2017 10:00,5.409,0.532,5.532,0.522,4.861,0.73,4.14,0.695,3.583,0.633,1010.8,29.5,21.1,19.7,28.3,35.2
11/3/2017 10:10,4.954,0.893,5.049,0.926,4.32,0.824,3.651,0.725,3.119,0.589,1010.7,35.2,23.9,22.5,28.7,34.9
11/3/2017 10:20,5.063,0.787,5.206,0.786,4.459,0.785,3.698,0.589,3.291,0.553,1010.6,36.6,28.1,22.5,29.2,33.7
11/3/2017 10:30,4.176,0.863,4.196,0.85,3.957,0.874,3.754,0.695,3.483,0.726,1010.5,40.8,32.3,23.9,29.6,33
11/3/2017 10:40,4.495,0.832,4.495,0.812,4.418,0.765,4.241,0.905,4.038,0.696,1010.3,50.6,40.8,32.3,29.9,32
11/3/2017 10:50,5.158,0.672,5.221,0.723,5.042,0.785,4.805,0.672,4.584,0.657,1010.2,46.4,39.4,35.2,30.1,31.5
11/3/2017 11:00,4.505,0.687,4.517,0.723,4.472,0.67,4.351,0.623,3.768,0.775,1010,45,36.6,32.3,30.5,31.7
11/3/2017 11:10,5.119,1.075,5.147,1.121,5.028,1.072,4.815,1.06,4.476,1.119,1009.9,46.4,40.8,39.4,31,31
11/3/2017 11:20,6.064,0.993,6.111,1.023,5.924,1.082,5.53,1.238,5.214,1.205,1009.8,49.2,45,42.2,31.5,28.4
11/3/2017 11:30,5.662,0.632,5.711,0.639,5.417,0.73,5.267,0.702,4.788,0.834,1009.5,49.2,45,43.6,31.8,27.5
11/3/2017 11:40,5.49,0.916,5.456,0.943,5.324,1.082,5.058,0.875,4.638,0.852,1009.4,54.8,50.6,47.8,32.1,26
11/3/2017 11:50,6.244,0.999,6.268,1.043,6.285,1.143,6.193,1.065,5.558,0.963,1009.2,47.8,42.2,36.6,32.3,24.9
11/3/2017 12:00,6.04,0.983,6.074,1.002,6.064,0.97,5.827,0.899,5.438,1.031,1009.1,63.3,57.7,57.7,32.4,25.6
11/3/2017 12:10,5.485,0.71,5.51,0.759,5.3,0.861,5.105,0.905,4.749,0.821,1009,83,78.8,83,32.1,30.9
11/3/2017 12:20,4.65,0.623,4.63,0.614,4.491,0.541,4.167,0.717,3.849,0.733,1008.9,91.4,98.4,109.7,30.8,44.8
11/3/2017 12:30,4.91,0.41,4.9,0.422,4.834,0.469,4.54,0.64,4.053,0.704,1008.7,91.4,94.2,104.1,30.4,44.3
11/3/2017 12:40,4.387,0.47,4.338,0.434,4.322,0.446,4.066,0.632,3.805,0.795,1008.5,106.9,108.3,115.3,30.1,46.3
11/3/2017 12:50,4.323,0.435,4.294,0.422,4.126,0.469,3.872,0.597,3.906,0.523,1008.4,118.1,115.3,116.7,29.6,50.4
11/3/2017 13:00,4.449,0.502,4.405,0.491,4.371,0.521,4.024,0.695,3.692,0.859,1008.2,118.1,116.7,118.1,29.7,50.2
11/3/2017 13:10,4.328,0.435,4.277,0.434,4.163,0.396,3.988,0.522,3.866,0.681,1008,113.9,113.9,116.7,29.4,53.1
11/3/2017 13:20,4.08,0.447,4.076,0.446,4.06,0.501,3.86,0.623,3.529,0.633,1007.8,105.5,108.3,111.1,29.7,49.2
11/3/2017 13:30,3.945,0.57,3.89,0.57,3.781,0.578,3.634,0.552,3.561,0.571,1007.6,113.9,116.7,120.9,29.7,51.3
